time,fx,fy,fz
0.0,0.0,0.0,0.0
0.032,0.0,0.0,0.0009884524907518774
0.064,0.0,0.5717185274855768,0.0
0.096,0.0,1.3736106306984506,0.0
0.128,0.0,1.8573049236917918,0.0
0.16,0.0,2.123725415635972,0.0
0.192,0.0,2.2416491952984807,0.0
0.224,0.0,2.259760457290791,0.0
0.256,0.0,2.212749530394105,0.0
0.28800000000000003,0.0,2.125277119494566,0.0
0.32000000000000006,0.0,2.0146793815345307,0.0
0.3520000000000001,0.0,1.892905378069913,0.0
0.3840000000000001,0.0,1.7679590977013997,0.0
0.41600000000000015,0.0,1.6449926395953198,0.0
0.4480000000000002,0.0,1.5271352725225469,0.0
0.4800000000000002,0.0,1.4161152142816622,0.0
0.5120000000000002,0.0,1.3127179701632743,0.0
0.5440000000000003,0.0,1.217117403597515,0.0
0.5760000000000003,0.0,1.1291096321490965,0.0
0.6080000000000003,0.0,1.0482743007611248,0.0
0.6400000000000003,0.0,0.9740827289066465,0.0
0.6720000000000004,0.0,0.9059680021244165,0.0
0.7040000000000004,0.0,0.8433683790005992,0.0
0.7360000000000004,0.0,0.7857524113932028,0.0
0.7680000000000005,0.0,0.7326318597018107,0.0
0.8000000000000005,0.0,0.6835667236367113,0.0
0.8320000000000005,0.0,0.6381653996730772,0.0
0.8640000000000005,0.0,0.5960820183660582,0.0
0.8960000000000006,0.0,0.5570123259041084,0.0
0.9280000000000006,0.0,0.5206889911149368,0.0
0.9600000000000006,0.0,0.48687687573890404,0.0
0.9920000000000007,0.0,0.4553685822685604,0.0
1.0240000000000007,0.0,0.4259804381435574,0.0
1.0560000000000007,0.0,0.39854897872514133,0.0
1.0880000000000007,0.0,0.37292793120139256,0.0
1.1200000000000008,0.0,0.3489856695970391,0.0
1.1520000000000008,0.0,0.3266030881383872,0.0
1.1840000000000008,0.0,0.3056718408483326,0.0
1.2160000000000009,0.0,0.2860928897850691,0.0
1.2480000000000009,0.0,0.2677753115006848,0.0
1.280000000000001,0.0,0.25063531413303863,0.0
1.312000000000001,0.0,0.23459542699573266,0.0
1.344000000000001,0.0,0.21958382832736695,0.0
1.376000000000001,0.0,0.205533783373647,0.0
1.408000000000001,0.0,0.1923831714206459,0.0
1.440000000000001,0.0,0.18007408258625734,0.0
1.472000000000001,0.0,0.16855247076067206,0.0
1.5040000000000011,0.0,0.15776785125035575,0.0
1.5360000000000011,0.0,0.1476730351791556,0.0
1.5680000000000012,0.0,0.13822389140822017,0.0
1.6000000000000012,0.0,0.1293791334706282,0.0
1.6320000000000012,0.0,0.12110012677955496,0.0
1.6640000000000013,0.0,0.11335071092264222,0.0
1.6960000000000013,0.0,0.10609703761349831,0.0
1.7280000000000013,0.0,0.09930742077861739,0.0
1.7600000000000013,0.0,0.09295219639938326,0.0
1.7920000000000014,0.0,0.08700359384518581,0.0
1.8240000000000014,0.0,0.0814356140871062,0.0
1.8560000000000014,0.0,0.07622391796016526,0.0
1.8880000000000015,0.0,0.0713457193060008,0.0
1.9200000000000015,0.0,0.0667796871065695,0.0
1.9520000000000015,0.0,0.06250585256488704,0.0
1.9840000000000015,0.0,0.05850552265529063,0.0
2.0160000000000013,0.0,0.05476119882032415,0.0
2.0480000000000014,0.0,0.05125650098824097,0.0
2.0800000000000014,0.0,0.0479760964186809,0.0
2.1120000000000014,0.0,0.04490563264395673,0.0
2.1440000000000015,0.0,0.042031675161038715,0.0
2.1760000000000015,0.0,0.03934164861806794,0.0
2.2080000000000015,0.0,0.03682378251036821,0.0
2.2400000000000015,0.0,0.03446705901259265,0.0
2.2720000000000016,0.0,0.032261165337170675,0.0
2.3040000000000016,0.0,0.03019644871593988,0.0
2.3360000000000016,0.0,0.02826387403828861,0.0
2.3680000000000017,0.0,0.02645498418205819,0.0
2.4000000000000017,0.0,0.024761863414959354,0.0
2.4320000000000017,0.0,0.023177102569870076,0.0
2.4640000000000017,0.0,0.021693766598693282,0.0
2.4960000000000018,0.0,0.02030536415904767,0.0
2.528000000000002,0.0,0.019005819727601073,0.0
2.560000000000002,0.0,0.017789446272997486,0.0
2.592000000000002,0.0,0.016650920772677814,0.0
2.624000000000002,0.0,0.015585261109066027,0.0
2.656000000000002,0.0,0.014587803747213598,0.0
2.688000000000002,0.0,0.013654183731893319,0.0
2.720000000000002,0.0,0.012780315433682288,0.0
2.752000000000002,0.0,0.01196237473652709,0.0
2.784000000000002,0.0,0.01119678235449672,0.0
2.816000000000002,0.0,0.010480187897780541,0.0
2.848000000000002,0.0,0.009809455465655401,0.0
2.880000000000002,0.0,0.009181649956076163,0.0
2.912000000000002,0.0,0.008594024134153104,0.0
2.944000000000002,0.0,0.008044006262268122,0.0
2.976000000000002,0.0,0.007529189470810492,0.0
3.0080000000000022,0.0,0.007047321121007452,0.0
3.0400000000000023,0.0,0.0065962922919595565,0.0
3.0720000000000023,0.0,0.0061741293759271865,0.0
3.1040000000000023,0.0,0.005778984830483431,0.0
3.1360000000000023,0.0,0.005409129606102151,0.0
3.1680000000000024,0.0,0.005062945042703672,0.0
3.2000000000000024,0.0,0.004738916426499894,0.0
3.2320000000000024,0.0,0.004435625566133235,0.0
3.2640000000000025,0.0,0.004151745475433769,0.0
3.2960000000000025,0.0,0.0038860335841676263,0.0
3.3280000000000025,0.0,0.0036373273355033383,0.0
3.3600000000000025,0.0,0.003404538364078302,0.0
3.3920000000000026,0.0,0.0031866478202896053,0.0
3.4240000000000026,0.0,0.0029827022192443035,0.0
3.4560000000000026,0.0,0.0027918092393667184,0.0
3.4880000000000027,0.0,0.002613133434308491,0.0
3.5200000000000027,0.0,0.0024458927867712283,0.0
3.5520000000000027,0.0,0.0022893555852722325,0.0
3.5840000000000027,0.0,0.002142836655556306,0.0
3.6160000000000028,0.0,0.002005695095216901,0.0
3.648000000000003,0.0,0.0018773304792555352,0.0
3.680000000000003,0.0,0.001757181175718288,0.0
3.712000000000003,0.0,0.001644721527822163,0.0
3.744000000000003,0.0,0.001539459339298003,0.0
3.776000000000003,0.0,0.001440933894261169,0.0
3.808000000000003,0.0,0.0013487140549753992,0.0
3.840000000000003,0.0,0.0012623962089293222,0.0
3.872000000000003,0.0,0.0011816028611316449,0.0
3.904000000000003,0.0,0.0011059801522401262,0.0
3.936000000000003,0.0,0.0010351974074027674,0.0
3.968000000000003,0.0,0.0009689448204421094,0.0
4.000000000000003,0.0,0.0009069323196967069,0.0
4.032000000000003,0.0,0.0008488886245604255,0.0
4.064000000000003,0.0,0.0007945597654279983,0.0
4.096000000000003,0.0,0.0007437078828696806,0.0
4.128000000000003,0.0,0.000696110706443751,0.0
4.160000000000003,0.0,0.0006515595558972997,0.0
4.192000000000003,0.0,0.0006098596016143084,0.0
4.224000000000003,0.0,0.0005708286434895741,0.0
4.256000000000003,0.0,0.000534295615619503,0.0
4.288000000000003,0.0,0.0005001007252080504,0.0
